"ReferenceID","Authors","Year","Title","Details"
"Neu-Ref-3342","Klapálek, F.","1894","Is Aleuropteryx lutea, Löw, identical with Coniopteryx lutea Wallg.","Entomologist's Monthly Magazine 30:121-122."
"Neu-Ref-3348","Klapálek, F.","1899","Bemerkungen über die Trichopteren- und Neuropteren-Fauna Ungarns.","Természetrajzi Füzetek 22:429-443."
"Neu-Ref-3367","Klapálek, F.","1906","Dos Neurópteros de la Guinea Española.","Memorias de la [Real] Sociedad Española de Historia Natural 1:323-326."
"Neu-Ref-3373","Klapálek, F.","1912","Ergebnisse der mit Subvention aus der Erbschaft Treitl unternommenen zoologischen Forschungsreise Dr. Franz Werner's nach dem ägyptischen Sudan und Nord-Uganda. XVI. Neuropteren.","Sitzungsberichte der Akademie der Wissenschaften in Wien, Mathematische-Naturwissenschaftliche Klasse (Abtheilung I) 121:143-148."
"Neu-Ref-3377","Klapálek, F.","1914","Ergebnisse einer von Prof. Franz Werner im Sommer 1910 mit Unterstützung aus dem Legate Wedl ausgeführten zoologischen forschungsreise nach Algerien. V. Neuropteren.","Sitzungsberichte der Akademie der Wissenschaften in Wien, Mathematische-Naturwissenschaftliche Klasse (Abtheilung I) 123:715-724."
"Neu-Ref-3388","Klimaszewski, J.; Kevan, D. K. McE.","1986","A new lacewing-fly (Neuroptera: Planipennia) from Canadian Cretaceous Amber, with an analysis of its fore wing characters.","Entomological News, Philadelphia 97:124-132."
"Neu-Ref-3390","Klimaszewski, J.; Kevan, D. K. McE.","1987","The brown lacewing flies of Canada and Alaska (Neuroptera; Hemerobiidae). Part IIb. The genus Wesmaelius Krüger.","Neuroptera International 4:245-274."
"Neu-Ref-3391","Klimaszewski, J.; Kevan, D. K. McE.","1988","The brown lacewing flies of Canada and Alaska (Neuroptera: Hemerobiidae). Part III. The genus Micromus Rambur.","Giornale Italiano di Entomologia 19:31-76."
"Neu-Ref-3398","Klingstedt, H.","1931-1932","Neuropterologisches aus Finnland 5. Revision der Gattung Sialis nebst Beschreibung von zwei neuen Arten.","Memoranda Societatis pro Fauna et Flora Fennica 8:3-14."
"Neu-Ref-3510","Kuwayama, S.","1927","Ueber eine neue Nothochrysa-Art aus Formosa.","Insecta Matsumurana 1:120-122."
"Neu-Ref-3514","Kuwayama, S.","1936","The Chrysopidae of the northern Nippon.","Dobutsugakkai Zasshi [=Zoological Magazine] 48:811-820."
"Neu-Ref-3517","Kuwayama, S.","1954","Neuroptera-Planipennia from the Daisetsuzan National Park, Hokkaido, Japan.","Insecta Matsumurana 18:94-102."
"Neu-Ref-3521","Kuwayama, S.","1956","A new species of Chrysopidae from Japan.","Insecta Matsumurana 20:21-22."
"Neu-Ref-3530","Kuwayama, S.","1962","Chrysopidae from Shansi, North China (Neuroptera).","Mushi 36:9-15."
"Neu-Ref-3531","Kuwayama, S.","1964","On the Neuroptera from Amami-Oshima and Yakushima.","Mushi 38:25-31."
"Neu-Ref-3537","Kuwayama, S.","1970","The genus Italochrysa of Japan (Neuroptera: Chrysopidae).","Kontyû 38:67-69."
"Neu-Ref-3547","Lacroix, J. L.","1912","Faune névroptérique de l'Algérie et de la Tunisie. I. Deux espèces nouvelles.","Insecta, Rennes 2:202-206."
"Neu-Ref-3548","Lacroix, J. L.","1913","Chrysopides nouveaux [Nevr.].","Bulletin de la Société Entomologique de France 1913:429-431."
"Neu-Ref-3562","Lacroix, J. L.","1916","Notes névroptérologiques. VI. Captures diverses et formes nouvelles.","Boletín de la Sociedad Aragonesa de Ciencias Naturales 15:211-216."
"Neu-Ref-3564","Lacroix, J. L.","1917","Notes névroptérologiques. VII.","Boletín de la Sociedad Aragonesa de Ciencias Naturales 16:183-188."
"Neu-Ref-3565","Lacroix, J. L.","1919","Deux Chrysopides nouveaux de la Guadeloupe [Nevr.].","Bulletin de la Société Entomologique de France 1919:108-111."
"Neu-Ref-3566","Lacroix, J. L.","1919","Notes entomologiques. I. Capture faites dans le Département d'Indre-et-Loire.","Boletín de la Sociedad Ibérica de Ciencias Naturales 18:115-132."
"Neu-Ref-3569","Lacroix, J. L.","1920","Deux Névroptères nouveaux d'Océanie [Chrysopidae et Mrymeleonidae].","Bulletin de la Société Entomologique de France 1920:104-107."
"Neu-Ref-3576","Lacroix, J. L.","1920","Notes sur quelques Névroptères.","Annales de la Société Linnéene de Lyon 67:45-59."
"Neu-Ref-3580","Lacroix, J. L.","1923","Chrysopides nouveaux [Planipennia].","Bulletin de la Société Entomologique de France 1923:119-122."
"Neu-Ref-3593","Lacroix, J. L.","1925","Quelques Névroptères (sens. lat.) d'Afrique.","Bulletin de la Société d'Histoire Naturelle de l'Afrique du Nord 16:258-263."
"Neu-Ref-3597","Lacroix, J. L.","1926","Note sur deux insectes Névroptères (sensu lato).","Bulletin de la Société Entomologique de France 1926:170-172."
"Neu-Ref-3598","Lacroix, J. L.","1925","Quelques insectes Névroptères exotiques.","Annales de la Société Linnéene de Lyon 72:67-72."
"Neu-Ref-3603","Lacroix, J. L.","1933","Notes névroptérologiques. XI.","Revue Mensuelle de la Société Entomologique Namuroise [=Lambillionea] 33:146-152."
"Neu-Ref-3609","Laguna de Rins, M. A.","1902","Excursiones á Santa Fe y Cadrete (Zaragoza).","Boletín de la Sociedad Aragonesa de Ciencias Naturales 1:84-86, 133-136."
"Neu-Ref-3615","Lambkin, K. J.","1986","A revision of the Australian Mantispidae (Insecta: Neuroptera) with a contribution to the classification of the family. I. General and Drepanicinae.","Australian Journal of Zoology, Supplementary Series 116:1-142."
"Neu-Ref-3616","Lambkin, K. J.","1986","A revision of the Australian Mantispidae (Insecta: Neuroptera) with a contribution to the classification of the family. II. Calomantispinae and Mantispinae.","Australian Journal of Zoology, Supplementary Series 117:1-113."
"Neu-Ref-3618","Lambkin, K. J.","1987","The Australian Mantispidae (Neuroptera): supplementary notes.","General and Applied Entomology 19:11-14."
"Neu-Ref-3640","Latreille, P. A.","1807","Genera crustaceorum et insectorum secundum ordinem naturalem in familias disposita, iconibus exemplisque plurimis explicata. Vol. 3. Parisiis and Argentorati.",
"Neu-Ref-3645","Latreille, P. A.","1829","Le règne animal distribué d'après son organisation, pour servir de base a l'histoire naturelle des animaux et d'introduction a l'anatomie comparée. Par M. Le Baron Cuvier, ... avec figures dessinées d'après nature. Nouvelle [2nd] edition, revue et augmentée. Vol. 5. Déterville et Crochard: Paris.",
"Neu-Ref-3656","Leach, W. E.","1814","Zoological miscellany; being descriptions of new, or interesting animals. Vol. 1. London.",
"Neu-Ref-3658","Leach, W. E.","1815","Zoological miscellany; being descriptions of new, or interesting animals. Vol. 2. London.",
"Neu-Ref-3666","Lefèbvre, A.","1842","G. Ascalaphe. Ascalaphus. Fabricius. vel Azesia. A Lefèbvre.","Magasin de Zoologie, d'Anatomie Comparée et de Palaeontologie (Guérin-Méneville) 4(text to plate 92):1-10."
"Neu-Ref-3681","Latreille, P. A.; Le Peletier de Saint Fargeau, A. L. M.; [Audinet-]Serville, J. G.; Guérin[-Méneville], F. E.","1825-1828","Encyclopedie méthodique. Histoire naturelle. Entomologie, ou Histoire naturelle des Crustacés, des Arachnides et des Insects. Vol. 10 (Insectes). Agasse, Paris.",
"Neu-Ref-3709","Lestage, J. A.","1925-1926","Un Micromus nouveau du Congo Belge (Micromus Carpentieri sp. nov.) (Insecta: Planipennia).","Revue de Zoologie Africaines, Bruxelles 13:57-59."
"Neu-Ref-3710","Lestage, J. A.","1927","[Études sur les Mégaloptères. IV.] Le faune entomologique indo-chinoise 2. Les Megaloptêres.","Bulletin et Annales de la Société Entomologique de Belgique 67:71-90, 93-119."
"Neu-Ref-3711","Lestage, J. A.[; Balachowsky, A. S.]","1928","Recherches sur les Névroptères (sensu lato) coccidophages récoltés en Algérie par M. Balachowsky.","Bulletin de la Société d'Histoire Naturelle de l'Afrique du Nord 19:150-155."
"Neu-Ref-3713","Lestage, J. A.","1929","Notes sur l'entomofaune de l'Indochine. III. Les Micromus tonkinois (Planipennia).","Bulletin et Annales de la Société Entomologique de Belgique 68:265-268."
"Neu-Ref-3720","Lichtenstein, A. A. H.","1796","Catalogus musei Zoologici ditissimi Hamburgi, d. III. Februar 1796. Auctionis lege distrahendi. Sectio Tertia, continens Insecta. Verzeichnis von höchstseltenen, aus allen Welttheilen mit vieler Mühe und Kosten zusammen gebrachten, auch aus unterschiedlichen Cabinettern, Sammlungen und Auctionen ausgehobenen Naturalien, welche von einem Liebhaber, als Mitglied der Batavischen und verschiedener anderer Naturforschender Gesellschaften gesammlet worden. Dritter Abschnitt, bestehend in wohlerhaltenen, mehrentheils ausländischen und höchstseltenen Insecten, die theils einzeln, theils mehrere zusammen in Schachteln festgesteckt sind, und welche am Mittewochen, den 3ten Februar 1796 und den folgenden Tagen auf dem Eimbeckschen Hause öffentlich verkauft werden sollen durch den Mackler Peter Hinrich Packischefsky. Gottl. Friedr. Schniebes, Hamburg.",
"Neu-Ref-3729","Linnaeus, C.","1758","Systema natura per regna tria naturae, secundum classes, ordines, genera, species, cum characteribus, differentiis, synonymis, locis. Editio decima, reformata [10th Edition]. Tomus I [=Vol. 1]. Laurentii Salvii, Holmiae.",
"Neu-Ref-3730","Linnaeus, C.","1761","Fauna Svecica, sistens animalia Sveciae regni: Mammalia, Aves, Amphibia, Pices, Insecta, Vermes distributa per classes & ordines, genera & species, cum differentiis specierum, synonymis auctorum, nominibus natalium, descriptionibus insectorum. Editio altera, auctior [=2nd Edition]. Laurentii Salvii, Stockholmiae.",
"Neu-Ref-3731","Linnaeus, C.; Johansson, B.","1763","Centuria Insectorum, quam, praeside D. D. Car. von Linné, proposuit Boas Johansson, Calmariensis. Pp. 384-415 in Amoenitates Academicae; seu dissertationes variae physicae, medicae, botanicae; antehac seorism editae, nunc collectae et auctae cum tabulis aeneis. Vol. 6 (No. 121). Salvii, Holmiae.",
"Neu-Ref-3732","Linnaeus, C.","1764","Museum S:ae R:ae M:tis ludovicae ulricae reginae svecorum, gothorum, vandalorumque &c. &c. &c. In quo animalia rariora, exotica, imprimis insecta & Conchilia describuntur & determinantur prodomi instar editum. Laur. Salvii, Holmiae.",
"Neu-Ref-3733","Linnaeus, C.","1767","Systema natura per regna tria naturae secundum classes, ordines, genera, species, cum characteribus, differentiis, synonymis, locis. Editio duodecima reformata [=12th Edition, revised]. Tom. I. Pars II [=Vol. 1, pt. 2; pp. 533-1327]. Laurentii Salvii, Holmiae.",
"Neu-Ref-3737","Linsley, E. G.; MacSwain, J. W.","1955","Two new species of Plega from Mexico (Neuroptera, Mantispidae).","Pan-Pacific Entomologist 31:15-19."
"Neu-Ref-3816","Luppova, E. P.","1973","????? ??? ??????? (Neuroptera, Ascalaphidae) ?? ???????????? [=A new ascalaphid (Neuroptera, Ascalaphidae) from Tadzhikistan].","??????? ???????? ???? ?????????? ??? [=Doklady Akademii Nauk Tadzhikskoi SSR; =Proceedings of the Academy of Sciences of the Tadzhik SSR] 16(8):82-86."
"Neu-Ref-3818","Luppova, E. P.","1979","????? ??? ??????????? ???? ?? ???? Maracanda McL. (Neuroptera, Myrmeleontidae) ????? ???? [=A new species of Myrmeleontidae of the genus Maracanda McL. (Neuroptera, Myrmeleontidae) from the USSR fauna].","Akademiia Nauk SSSR, Trudy Vsesoyuznogo Entomologicheskogo Obshchestva 61:90-92."
"Neu-Ref-3823","Lurie, M. G.","1897","?? ???????? ? ??????? ?????????? ?. Chrysopa Leach [=K' biologii i istorii prevashchenii p. Chrysopa Leach; =On the biology and life history of Chrysopa Leach].","?????? ?? ??????????? ?????????????? ???????? ?????????????? ??????????? ???????????? [=Raboty iz Laboratorii Zoologicheskago Kabineta Imperatorskago Varshavskogo Universiteta] 1897:83-132."
"Neu-Ref-3856","McKeown, K. C.","1939","A new species of thread-winged lacewing (Family Nemopteridae, Order Neuroptera Planipennia) from Queensland.","Records of the Australian Museum 20:261-263."
"Neu-Ref-3868","McLachlan, R.","1867","A new species of Coniopteryx from Australia.","Entomologist's Monthly Magazine 4:150-151."
"Neu-Ref-3879","McLachlan, R.","1873","A catalogue of the neuropterous insects of New Zealand; with notes, and descriptions of new forms.","Annals and Magazine of Natural History (4)12:30-42."
"Neu-Ref-3887","McLachlan, R.","1875","Descriptions de plusieurs Nevroptères-Planipennes et Trichoptères nouveaux de l'île de Célébes et de quelques espèces nouvelles de Dipseudopsis avec considérations sur ce genre.","Tijdschrift voor Entomologie 18:1-21."
"Neu-Ref-3912","McLachlan, R.","1885","Description d'une espèce nouvelle de Myrméléonide du genre Gymnocnemia.","Comptes Rendus des Séances de la Socété Entomologique de Belgique 29:xxv-xxvi [=25-26]."
"Neu-Ref-3925","McLachlan, R.","1894","On two small collections of Neuroptera from Tachien-lu, in the province of Szechuen, western China, on the frontier of Thibet.","Annals and Magazine of Natural History (6)13:421-436."
"Neu-Ref-3926","McLachlan, R.","1894","Palpares walkeri, a remarkable new species of Myrmeleonidae from Aden.","Entomologist's Monthly Magazine 30:173-175."
"Neu-Ref-3927","McLachlan, R.","1894","Some additions to the neuropterous fauna of New Zealand, with notes on certain described species.","Entomologist's Monthly Magazine 30:238-243, 270-272."
"Neu-Ref-3928","McLachlan, R.","1894","Two new species of Myrmeleonidae from Madagascar.","Annals and Magazine of Natural History (6)13:514-517."
"Neu-Ref-3932","McLachlan, R.","1899","A new species of Stenosmylus from New Zealand.","Entomologist's Monthly Magazine 35:259-260."
"Neu-Ref-3933","McLachlan, R.","1899","A second Asiatic species of Corydalis [sic].","Transactions of the [Royal] Entomological Society of London 47[=1899]:281-283."
"Neu-Ref-3934","McLachlan, R.","1899","Notes on certain Palaearctic species of the genus Hemerobius. No. 1. Introductory remarks and the group of H. nervosus.","Entomologist's Monthly Magazine 35:77-80."
"Neu-Ref-3940","McLachlan, R.","1900","A remarkable new mimetic species of Mantispa from Borneo.","Entomologist's Monthly Magazine 36:127-129."
"Neu-Ref-3958","MacLeod, E. G.","1970","The Neuroptera of the Baltic Amber. I. Ascalaphidae, Nymphidae, and Psychopsidae.","Psyche 77:147-180."
"Neu-Ref-3959","MacLeod, E. G.; Adams, P. A.","1967","A review of the taxonomy and morphology of the Berothidae, with the description of a new subfamily from Chile (Neuroptera).","Psyche 74:237-265."
"Neu-Ref-3967","Maddux, D. E.","1954","A new species of dobsonfly from California (Megaloptera: Corydalidae).","Pan-Pacific Entomologist 30:70-71."
"Neu-Ref-3977","Makarkin, V. N.","1984","????????????? ????????? Hemerobiidae (Neuroptera) ???????? [=Setchatokrylye semeystva Hemerobiidae (Neuroptera) Mongolii; =Lacewings of the family Hemerobiidae (Neuroptera) of Mongolia].","????????? ??????? [=Nasekomye Mongolii; =Insects of Mongolia] 9:418-422."
"Neu-Ref-3981","Makarkin, V. N.","1985","????? ? ????????????? ???? ??????????? (Neuroptera, Chrysopidae) ? ???????? ??????? [=Novye i maloizvestnye vidy zlatoglazok (Neuroptera, Chrysopidae) s Dalnego Vostoka; =New and little known species of green lacewings (Neuroptera, Chrysopidae) from the Far East]. Pp. 48-52, 129 (abstract) in Lehr, P. A.; Storozhenko, S. Yu. [=???, ?. ?.; ??????????, ?. ?.] (eds.). ?????????? ? ???????? ????????????? ???????? ???????. ??????? ??????? ?????? [=Taksonomiya i ekologia chlenistonogikh Dalnego Vostoka. Sbornik nauchnykh trudov; =Taxonomy and ecology of arthropods from the Far East. Collected scientific papers]. DVNTS AN SSSR [=Far Eastern Scientific Centre], ??????????? [=Vladivostok].",
"Neu-Ref-3983","Makarkin, V. N.","1985","????? ????????? Osmylidae (Neuroptera) ????? ???? [=Obzor semeystva Osmylidae (Neuroptera) fauny SSSR; =Review of the family Osmylidae (Neuroptera) of the fauna of the USSR]. Pp. 35-47, 129 (abstract) in Lehr, P. A.; Storozhenko, S. Yu. [=???, ?. ?.; ??????????, ?. ?.] (eds.). ?????????? ? ???????? ????????????? ???????? ???????. ??????? ??????? ?????? [=Taksonomiya i ekologia chlenistonogikh Dalnego Vostoka. Sbornik nauchnykh trudov; =Taxonomy and ecology of arthropods from the Far East. Collected scientific papers]. DVNTS AN SSSR [=Far Eastern Scientific Centre], ??????????? [=Vladivostok].",
"Neu-Ref-3984","Makarkin, V. N.","1986","????? ????????????? ???. Hemerobiidae (Neuroptera) ????? ????. 2. ???? Wesmaelius Krüger, Sympherobius Banks, Psectra Hagen, Megalomus Ramb., Neuronema McLach. ? Drepanepteryx Leach [=Obzor setchatokrylykh sem. Hemerobiidae (Neuroptera) fauny SSSR. II. Rody Wesmaelius Krüger, Sympherobius Banks, Psectra Hagen, Megalomus Ramb., Neuronema MacLach. i Drepanepteryx Leach; =Review of the lacewings of the family Hemerobiidae (Neuroptera) of the fauna of the USSR. II. The genera Wesmaelius Krüger, Sympherobius Banks, Psectra Hagen, Megalomus Ramb., Neuronema MacLach. and Drepanepteryx Leach].","???????????????? ????????? [=Entomologicheskoe Obozrenie] 65:604-617, 654 (abstract)."
"Neu-Ref-4002","Mansell, M. W.","1977","A new genus and species in the Crocinae (Neuroptera: Nemopteridae) from southern Africa.","Journal of the Entomological Society of Southern Africa 40:195-203."
"Neu-Ref-4004","Mansell, M. W.","1980","The Crocinae of southern Africa (Neuroptera: Nemopteridae). 1. The genera Laurhervasia Navás and Thysanocroce Withycombe.","Journal of the Entomological Society of Southern Africa 43:341-365."
"Neu-Ref-4005","Mansell, M. W.","1981","The Crocinae of southern Africa (Neuroptera: Nemopteridae). 2. The genus Concroce Tjeder.","Journal of the Entomological Society of Southern Africa 44:91-106."
"Neu-Ref-4006","Mansell, M. W.","1981","The Crocinae of southern Africa (Neuroptera: Nemopteridae). 3. The genus Tjederia Mansell, with keys to the southern African Crocinae.","Journal of the Entomological Society of Southern Africa 44:245-257."
"Neu-Ref-4008","Mansell, M. W.","1983","A revision of the Australian Crocinae (Neuroptera: Nemopteridae).","Australian Journal of Zoology 31:607-627."
"Neu-Ref-4009","Mansell, M. W.","1983","New Crocinae (Neuroptera: Nemopteridae) from South America, with descriptions of larvae.","Journal of the Entomological Society of Southern Africa 46:115-130."
"Neu-Ref-4015","Mansell, M. W.","1987","The ant-lions of southern Africa (Neuroptera: Myrmeleontidae): genus Cymothales Gerstaecker, including extralimital species.","Systematic Entomology 12:181-219."
"Neu-Ref-4017","Manski, M. J.","1948","Australian Neuroptera.","Queensland Naturalist 13:114-115 [Errata: 14:17]."
"Neu-Ref-4026","Markl, W.","1953","Eine neue Myrmeleonidengattung und Art aus Südwestafrika (Neuroptera).","Mitteilungen der Schweizerischen Entomologischen Gesellschaft 26:277-280."
"Neu-Ref-4043","Martynov, A. V.","1925","To the knowledge of fossil insects from Jurassic beds in Turkestan. 1. Raphidioptera.","Izvestiya Akademii Nauk SSSR [=Bulletin of the Academy of Sciences of the USSR] (6)19:233-246."
"Neu-Ref-4044","Martynov, A. V.","1925","To the knowledge of fossil insects from Jurassic beds in Turkestan. 2. Raphidioptera (continued), Orthoptera (s.l.), Odonata, Neuroptera.","Izvestiya Akademii Nauk SSSR [=Bulletin of the Academy of Sciences of the USSR] (6)19:569-598."
"Neu-Ref-4046","Martynov, A. V.","1927","Jurassic fossil insects from Turkestan. 7. Some Odonata, Neuroptera, Thysanoptera.","Izvestiya Akademii Nauk SSSR [=Bulletin of the Academy of Sciences of the USSR] (6)21:757-768."
"Neu-Ref-4047","Martynov, A. V.","1928","Permian fossil insects of north-east Europe.","???????? ???? ????, ????? ?????????????? ????? [=Akademiia Nauk SSSR, Trudy Geologicheskogo Muzeia] 4:1-118."
"Neu-Ref-4048","Martynov, A. V.","1932","Permskie iskopaemye nasekomye arkhangel'skogo kraya. Chast' II. Setchatokrylye, vislokrylye i zhuki, s prilozheniem opisaniya dvukh novykh zhukov iz Tikhikh Gor [=Permian fossil insects from the Arkhangelsk district. Part II. Neuroptera, Megaloptera and Coleoptera, with the description of two new beetles from Tikhie Gory].","Akademiia Nauk SSSR, Paleozoologicheskogo Instituta, Trudy 2:63-96."
"Neu-Ref-4049","Martynova, O. M.","1947","??? ????? ????????? (Raphidioptera) ?? ?????? ??????? ????-??? [=Dve novykh verblyudki (Raphidioptera) iz yurskikh slantsev Kara-Tau; =Two new Raphidioptera from Jurassic shales of Karatau].","??????? ?????????? ???????? ???? [=Doklady Akademii nauk SSSR] (N.S.)56:635-637."
"Neu-Ref-4050","Martynova, O. M.","1949","??????????? ????????????? (Neuroptera) ? ?? ???????? ??? ????????? ????????? ? ??????????? ?????? [=Mezozoiskie setchatokrylye (Neuroptera) i ikh znachenie dlya ponimaniya filogenii i sistematiki otryada; =Mesozoic lacewings (Neuroptera) and their bearing on concepts of phylogeny and systematics of the order].","Akademiia Nauk SSSR, Trudy Paleontologicheskogo Instituta 20:150-170."
"Neu-Ref-4051","Martynova, O. M.","1952","Permskie setchatokrylye SSSR [=Permian Neuroptera of the USSR]. in Orlov, Y. A. (ed.). Materialy po faune paleozoya [=Materials for the Paleozoic fauna].","Akademiia Nauk SSSR, Trudy Paleontologicheskogo Instituta 40:197-237."
"Neu-Ref-4054","Martynova, O. M.","1961","Sovremennye i vymershie verblyudki (Insecta, Raphidioptera) [=Recent and extinct snakeflies (Insecta, Raphidioptera)].","?????????????????? ?????? [=Paleontologicheskii Zhurnal] 1961(3):73-83."
"Neu-Ref-4084","Matsumura, S.","1907","Konchu bunruigaku [or Konch-bunrui-gaku] [=Systematic Entomology]. Vol. 1. Keiseisha Co., Tokyo.",
"Neu-Ref-4088","Matsumura, S.","1910","Taiwan kansho gaichûhen, ekichûhen [=Injurious and beneficial insects of sugarcane in Formosa]. Keiseisha [Co.], Tokyo.",
"Neu-Ref-4113","Meinander, M.","1963","Coniopterygidae (Neuroptera) from Morocco.","Notulae Entomologicae 43:92-109."
"Neu-Ref-4116","Meinander, M.","1965","Coniopterygidae (Neuroptera) from the Sudan.","Notulae Entomologicae 45:65-72."
"Neu-Ref-4117","Meinander, M.","1965","Some Neuroptera from the Canary Islands and the Spanish Sahara.","Notulae Entomologicae 45:53-60."
"Neu-Ref-4118","Meinander, M.","1969","Coniopterygidae from Mongolia (Neuroptera).","Notulae Entomologicae 49:7-10."
"Neu-Ref-4119","Meinander, M.","1969","The genus Heteroconis Enderlein, 1905 (Neuroptera, Coniopterygidae).","Notulae Entomologicae 49:49-68."
"Neu-Ref-4120","Meinander, M.","1971","Coniopterygidae from Mongolia II (Neuroptera).","Notulae Entomologicae 51:41-44."
"Neu-Ref-4121","Meinander, M.","1972","A revision of the family Coniopterygidae (Planipennia).","Acta Zoologica Fennica 136:1-357."
"Neu-Ref-4122","Meinander, M.","1972","Coniopterygidae from Mongolia III (Neuroptera).","Notulae Entomologicae 52:127-138."
"Neu-Ref-4124","Meinander, M.","1973","Notes on some types of Enderlein's species of Coniopterygidae, with description of a new species of Pampoconis (Neuroptera).","Notulae Entomologicae 53:23-25."
"Neu-Ref-4125","Meinander, M.","1974","Coniopterygidae from Madagascar (Neuroptera).","Notulae Entomologicae 54:60-63."
"Neu-Ref-4126","Meinander, M.","1974","Coniopterygidae from South and Central America (Neuroptera).","Notulae Entomologicae 54:97-106."
"Neu-Ref-4127","Meinander, M.","1974","Coniopterygidae from western North America (Neuroptera).","Entomologica Scandinavica 5:217-232."
"Neu-Ref-4129","Meinander, M.","1975","Coniopterygidae from North America (Neuroptera).","Notulae Entomologicae 55:28-32."
"Neu-Ref-4130","Meinander, M.","1975","Coniopterygidae from South Africa (Neuroptera).","Notulae Entomologicae 55:81-85."
"Neu-Ref-4131","Meinander, M.","1975","Coniopterygidae from West Africa (Insecta: Neuroptera).","Entomologica Scandinavica 6:247-252."
"Neu-Ref-4132","Meinander, M.","1975","Fossil Coniopterygidae (Neuroptera).","Notulae Entomologicae 55:53-57."
"Neu-Ref-4133","Meinander, M.","1976","Coniopterygidae from Africa (Neuroptera).","Notulae Entomologicae 56:85-88."
"Neu-Ref-4135","Meinander, M.","1977","Coniopterygidae from the Arabian Peninsula (Neuroptera).","Entomologica Scandinavica 8:81-85."
"Neu-Ref-4137","Meinander, M.","1979","Insects of Saudi Arabia. Neuroptera: Fam. Coniopterygidae.","Fauna of Saudi Arabia 1:334-341."
"Neu-Ref-4141","Meinander, M.","1980","Coniopterygidae from Brazil (Neuroptera).","Entomologica Scandinavica 11:129-144."
"Neu-Ref-4143","Meinander, M.","1982","The Coniopterygidae of Ceylon (Neuroptera).","Entomologica Scandinavica 13:49-55."
"Neu-Ref-4144","Meinander, M.","1983","Coniopterygidae from South and Central America II (Neuroptera).","Neuroptera International 2:179-198."
"Neu-Ref-4145","Meinander, M.","1983","The Coniopterygidae (Neuroptera) of southern Africa and adjacent Indian Ocean Islands.","Annals of the Natal Museum 25:475-499."
"Neu-Ref-4147","Meinander, M.","1990","The Coniopterygidae (Neuroptera, Planipennia). A check-list of the species of the world, descriptions of new species and other new data.","Acta Zoologica Fennica 189:1-95."
"Neu-Ref-4149","Meinander, M.; Penny, N. D.","1982","Neuroptera of the Amazon Basin. Part 5. Coniopterygidae.","Acta Amazonica 12:185-208."
"Neu-Ref-4173","Messner, B.","1965","Helicoconis aptera n. spec., ein neuer Vertreter der Unterfamilie Aleuropteryginae (Planipennia, Coniopterygidae) aus Bulgarien.","Deutsche Entomologische Zeitschrift, Berlin (N.F.)12:337-340."
"Neu-Ref-4178","Meunier, F. [A.]","1898","Les insectes des temps secondaires. Revue critique des fossiles du Musée paléontologique de Munich.","Archives du Musée Teyler (2)6:85-148 [Errata: (2)6:149]."
"Neu-Ref-4179","Meunier, F. [A.]","1910","Un Coniopterygidae du copal de récent de Madagascar [Nevr.].","Bulletin de la Société Entomologique de France 1910:164-166."
"Neu-Ref-4181","Meunier, F. [A.]","1910","Un Coniopterygidae du copal récent de Togo.","Annales de la Société Scientifique de Bruxelles 34(pt. ?):198-199."
"Neu-Ref-4218","Minter, L. R.","1986","The first record of Dilaridae (Neuroptera) from the Afrotropical Region.","Journal of the Entomological Society of Southern Africa 49:87-94."
"Neu-Ref-4244","Monserrat, V. J.","1976","Un nuevo coniopterigido de Espana.","Nouvelle Revue d'Entomologie 6:97-100."
"Neu-Ref-4247","Monserrat, V. J.","1977","Brinckochrysa nachoi n. sp., nuevo crisopido en la fauna europea (Insecta, Neuroptera, Chrysopidae).","Vie et Milieu [=Life and Environment] (C)27:267-277."
"Neu-Ref-4249","Monserrat, V. J.","1976-1977","Descripcion de una nueva especie del genero Aleuropteryx Löw 1885 en la Peninsula Iberica (Neuroptera Planipennia).","Annali del Museo Civico di Storia Naturale Giacomo Doria 81:365-373."
"Neu-Ref-4269","Monserrat, V. J.","1980","Contribucion al conocimiento de los Neuropteros de Italia (Neuroptera, Planipennia).","Neuroptera International 1:48-64."
"Neu-Ref-4270","Monserrat, V. J.","1979-1980","Dos nuevos coniopterígidos de Paraguay (Insecta, Neuroptera, Coniopterygidae).","EOS: Revista Española de Entomología 55/56:155-163."
"Neu-Ref-4272","Monserrat, V. J.","1981","Sobre los Sisíridos de la Región Oriental (Neuroptera, Planipennia, Sisyridae).","EOS: Revista Española de Entomología 57:165-186."
"Neu-Ref-4274","Monserrat, V. J.","1982-1983","Contribución al conocimiento de los coniopterígidos (Insecta, Neuroptera, Coniopterygidae) de la region oriental.","Annali del Museo Civico di Storia Naturale Giacomo Doria 84:9-39."
"Neu-Ref-4277","Monserrat, V. J.","1983","Contribución al conocimiento de los Coniopterígidos de Venezuela. (Neuroptera, Planipennia, Coniopterygidae).","Boletín de Entomología Venezolana (N.S.)2:137-154."
"Neu-Ref-4289","Monserrat, V. J.","1984","Nuevos datos sobre los Coniopterígidos (Neur., Plan. Coniopterygidae) ibéricos.","Boletín de la Asociación Española de Entomología 8:25-34."
